0.45234 0.859535
0.434133 0.351161
0.292397 0.115037
0.170185 0.995039
0.748171 0.188044
0.771261 0.890076
0.18274 0.139177
0.49958 0.132185
0.627803 0.670778
0.582529 0.388571
0.212195 0.878151
0.46242 0.412577
0.630446 0.279638
0.899815 0.176779
0.590896 0.52341
0.2165 0.196807
0.84353 0.467165
0.81331 0.0835939
0.496548 0.313867
0.336572 0.56107
0.526807 0.503923
0.778028 0.679807
0.285559 0.0894232
0.0436224 0.535918
0.953483 0.829847
0.918961 0.72109
0.150591 0.554139
0.0228322 0.106113
0.364529 0.0919273
0.676231 0.721691
0.840341 0.0948306
0.752937 0.508012
0.496773 0.877508
0.705031 0.632752
0.12831 0.267562
0.510774 0.37698
0.663917 0.0778783
0.398255 0.505915
0.17952 0.778024
0.141117 0.908417
0.626423 0.757079
0.579807 0.189908
0.543451 0.723455
0.699321 0.995256
0.953371 0.0498821
0.207792 0.911737
0.518693 0.155249
0.11562 0.297822
0.12063 0.960386
0.0110399 0.886255
0.487398 0.226301
0.155433 0.58775
0.519676 0.469996
0.0180059 0.34585
0.286879 0.0515948
0.49366 0.402195
0.248162 0.699407
0.0459212 0.887571
0.660744 0.104973
0.819524 0.446746
0.554765 0.694891
0.0651248 0.0369648
0.351985 0.210407
0.266736 0.877959
0.601262 0.652699
0.251641 0.570463
0.967401 0.0233544
0.532897 0.0850196
0.0683268 0.237616
0.999016 0.932045
0.333789 0.311022
0.246563 0.0481519
0.990392 0.641396
0.852837 0.395283
0.592683 0.684867
0.61872 0.383465
0.548131 0.201392
0.300532 0.771647
0.0844223 0.720383
0.0506567 0.359029
0.887287 0.485734
0.411457 0.919861
0.99926 0.0902273
0.73051 0.785791
0.395643 0.566707
0.291372 0.43276
0.691875 0.661077
0.294869 0.862504
0.143663 0.734874
0.457208 0.215443
0.971643 0.110723
0.111818 0.818515
0.492822 0.0392017
0.355639 0.885792
0.323232 0.907035
0.421773 0.856076
0.1343 0.0946767
0.58086 0.952085
0.313751 0.0784191
0.72354 0.41468
0.101538 0.642506
0.134285 0.701332
0.145392 0.829399
0.91322 0.208313
0.707681 0.726137
0.29078 0.800807
0.96939 0.669066
0.218615 0.686542
0.636117 0.872095
0.206058 0.515536
0.112674 0.0668311
0.53773 0.755234
0.371773 0.0449662
0.248595 0.732271
0.168169 0.234771
0.389857 0.75792
0.935275 0.184013
0.6843 0.250048
0.129236 0.873148
0.578183 0.591018
0.878614 0.677995
0.00574975 0.612342
0.858379 0.937337
0.947123 0.946731
0.302766 0.957159
0.611899 0.255613
0.83136 0.28905
0.514383 0.959645
0.682892 0.185923
0.220128 0.328621
0.519338 0.282399
0.750535 0.859034
0.812295 0.773084
0.868581 0.296401
0.0873603 0.866323
0.406381 0.595698
0.844591 0.529672
0.541974 0.441933
0.894203 0.441848
0.474473 0.251703
0.578944 0.846084
0.578364 0.248886
0.549147 0.476697
0.303402 0.671056
0.907096 0.511314
0.549695 0.961956
0.703562 0.0269019
0.143868 0.798801
0.648948 0.134362
0.364333 0.998826
0.944912 0.578293
0.89213 0.915089
0.849992 0.498485
0.855167 0.729545
0.654704 0.748272
0.524681 0.881829
0.294115 0.616781
0.189955 0.739519
0.570233 0.0207758
0.26998 0.913831
0.860052 0.575904
0.512283 0.725137
0.387495 0.117109
0.337883 0.236709
0.726298 0.52412
0.441316 0.442331
0.698831 0.567015
0.433354 0.233872
0.284439 0.399478
0.926884 0.780551
0.462715 0.623838
0.0756867 0.899417
0.61526 0.200912
0.23365 0.448841
0.540643 0.907973
0.120019 0.991834
0.248255 0.201866
0.697492 0.529744
0.700706 0.468663
0.440162 0.928955
0.745696 0.152553
0.0651852 0.952451
0.588423 0.0647388
0.457349 0.954298
0.006313 0.487398
0.783336 0.773132
0.940539 0.327688
0.694574 0.937917
0.510363 0.811843
0.46922 0.322231
0.498766 0.0984897
0.857613 0.829351
0.996219 0.971853
0.698796 0.343735
0.436813 0.0410774
0.420941 0.205557
0.316158 0.402318
0.792393 0.0314243
0.156202 0.881502
0.804069 0.179276
0.667425 0.332676
0.161999 0.680503
0.0315492 0.590868
0.00655608 0.57644
0.549816 0.998094
0.168612 0.0297115
0.550828 0.168297
0.777597 0.55295
0.0200503 0.162475
0.961793 0.854973
0.741188 0.389803
0.920294 0.852068
0.0312528 0.465701
0.522811 0.988293
0.114924 0.43114
0.320619 0.841985
0.989692 0.710288
0.750696 0.760909
0.236591 0.507351
0.272089 0.978351
0.0931061 0.285641
0.155013 0.121737
0.57995 0.155302
0.44513 0.731397
0.193845 0.704887
0.811834 0.62242
0.324029 0.260049
0.634938 0.440614
0.381326 0.970134
0.517088 0.217707
0.417014 0.0695168
0.544556 0.346284
0.720371 0.0784233
0.446408 0.768242
0.488525 0.280865
0.825052 0.80719
0.755274 0.582593
0.832344 0.914885
0.758097 0.949769
0.640299 0.819464
0.563124 0.927112
0.462294 0.101933
0.837733 0.873447
0.67854 0.416431
0.997354 0.41092
0.383961 0.789394
0.291905 0.185626
0.355047 0.774101
0.309266 0.703831
0.260048 0.535842
0.610197 0.410944
0.513522 0.845138
0.877675 0.517219
0.87082 0.797801
0.308077 0.581602
0.827301 0.712716
0.771124 0.00740832
0.952548 0.642943
0.833707 0.952911
0.422334 0.283814
0.279075 0.711826
0.174699 0.0584235
0.656105 0.98162
0.478977 0.436656
0.490724 0.694283
0.311779 0.284306
0.998692 0.674404
0.260221 0.424985
0.0115931 0.776282
0.164893 0.401883
0.296441 0.893537
0.317408 0.0471078
0.0523484 0.442049
0.865045 0.972098
0.638212 0.310417
0.723989 0.0467442
0.357837 0.125372
0.764489 0.359277
0.386255 0.0733374
0.702449 0.43742
0.855064 0.265941
0.12999 0.170509
0.809289 0.115215
0.81645 0.20449
0.104774 0.89194
0.0208163 0.64809
0.00289888 0.13073
0.937477 0.0168737
0.532158 0.661917
0.087866 0.360163
0.701781 0.500619
0.328696 0.872842
0.816917 0.513635
0.191087 0.973283
0.96695 0.238655
0.849721 0.050818
0.95531 0.164499
0.917763 0.153561
0.560479 0.880835
0.819263 0.0559698
0.244677 0.60349
0.0747827 0.54374
0.425209 0.805581
0.204579 0.946538
0.810683 0.8769
0.751518 0.981785
0.623642 0.334337
0.975536 0.589858
0.54689 0.135422
0.937428 0.675542
0.264507 0.0252861
0.656164 0.691416
0.836999 0.228389
0.511713 0.251951
0.333612 0.683981
0.659131 0.521026
0.862034 0.653559
0.629567 0.10411
0.860809 0.760443
0.11492 0.0255334
0.332648 0.72717
0.0614214 0.736535
0.381783 0.906647
0.481083 0.819962
0.393743 0.426209
0.864394 0.873034
0.995317 0.367537
0.780594 0.141697
0.222531 0.299481
0.0367876 0.038964
0.430215 0.50943
0.611165 0.605899
0.45633 0.70239
0.97024 0.617113
0.572604 0.45645
0.489379 0.35439
0.0250182 0.971582
0.23 0.131928
0.46302 0.0175035
0.261484 0.0744262
0.0657138 0.303759
0.665192 0.878833
0.480675 0.724126
0.964906 0.35138
0.124598 0.577568
0.887192 0.858253
0.488743 0.638139
0.353031 0.624824
0.333957 0.0994258
0.393251 0.623203
0.0570058 0.817955
0.889056 0.632575
0.00844854 0.196295
0.997134 0.830056
0.0278692 0.511359
0.693201 0.283687
0.439319 0.541404
0.982172 0.777276
0.382961 0.818653
0.950938 0.797905
0.685261 0.754848
0.484109 0.784398
0.238509 0.873647
0.104539 0.132762
0.526934 0.114835
0.930418 0.91025
0.431742 0.177462
0.62308 0.149967
0.749447 0.0276208
0.136073 0.770484
0.472975 0.753072
0.229748 0.356306
0.692899 0.881816
0.965401 0.411277
0.804089 0.905085
0.338657 0.651132
0.736247 0.889001
0.0491316 0.565519
0.176321 0.912671
0.21675 0.65092
0.766454 0.324064
0.160718 0.277409
0.946835 0.213027
0.858583 0.122205
0.784805 0.610902
0.918657 0.938823
0.213408 0.481606
0.887411 0.945277
0.818329 0.394867
0.777717 0.923097
0.444627 0.829554
0.461802 0.492873
0.190913 0.668211
0.41472 0.324168
0.290026 0.534875
0.662146 0.271187
0.0579972 0.857169
0.739106 0.119978
0.0377882 0.136745
0.184108 0.879515
0.0836689 0.834652
0.899197 0.35438
0.434824 0.681612
0.880271 0.034258
0.646801 0.609283
0.967835 0.536248
0.776377 0.743419
0.225594 0.0247138
0.03913 0.622214
0.703321 0.313055
0.193971 0.218786
0.428227 0.415611
0.0273118 0.311367
0.206681 0.788516
0.259024 0.813137
0.196387 0.0139926
0.805864 0.840478
0.802505 0.000688764
0.78223 0.861921
0.262073 0.844569
0.741092 0.252362
0.0175242 0.697923
0.410167 0.140855
0.679726 0.964016
0.411738 0.100123
0.307683 0.507668
0.188095 0.599622
0.108732 0.100297
0.112056 0.195005
0.36341 0.492303
0.16037 0.650253
0.334783 0.988586
0.0941859 0.606946
0.880412 0.999831
0.16524 0.848298
0.220601 0.722826
0.369199 0.40754
0.711296 0.596305
0.409435 0.950041
0.764179 0.626585
0.746923 0.917211
0.238913 0.966389
0.468852 0.887249
0.155867 0.0791662
0.993438 0.328893
0.257946 0.379672
0.121779 0.484577
0.123296 0.609597
0.0987901 0.692038
0.715454 0.866385
0.0403672 0.190795
0.434112 0.120529
0.959786 0.699033
0.543458 0.234741
0.794367 0.805178
0.558459 0.0628451
0.141317 0.419059
0.0968874 0.162806
0.188898 0.254539
0.191905 0.176615
0.798468 0.268454
0.773873 0.171532
0.58687 0.278406
0.0829978 0.668784
0.903007 0.800731
0.744977 0.82287
0.721847 0.279645
0.286333 0.481068
0.7733 0.712276
0.672049 0.812761
0.352132 0.918552
0.882634 0.590465
0.914146 0.694381
0.325389 0.608742
0.208759 0.152107
0.833294 0.4221
0.067601 0.271113
0.424794 0.478859
0.321008 0.433184
0.0722112 0.630371
0.939682 0.0982963
0.555611 0.408624
0.397599 0.393949
0.958325 0.986979
0.0232757 0.380024
0.64189 0.719594
0.0128625 0.547017
0.3412 0.464046
0.712711 0.911408
0.167019 0.44632
0.40511 0.674378
0.829807 0.672671
0.711526 0.155104
0.583772 0.894642
0.208477 0.555434
0.0922898 0.0447597
0.0839649 0.214265
0.193964 0.390347
0.0831422 0.329765
0.646902 0.196299
0.902253 0.546315
0.978699 0.740638
0.667906 0.580875
0.409431 0.887841
0.456892 0.987767
0.111391 0.921358
0.0922963 0.940067
0.217547 0.260889
0.605607 0.127266
0.417758 0.710697
0.603029 0.44248
0.133217 0.138247
0.954299 0.265247
0.600809 0.86903
0.759062 0.420299
0.373556 0.598078
0.284613 0.364744
0.0249294 0.913483
0.116857 0.226656
0.985135 0.898113
0.748919 0.0908272
0.039265 0.677699
0.295569 0.306138
0.610711 0.226589
0.0724599 0.474084
0.199205 0.455939
0.283046 0.566108
0.143125 0.24233
0.575652 0.219848
0.642409 0.49887
0.910848 0.00320616
0.460491 0.183901
0.332399 0.494523
0.67402 0.487823
0.137114 0.385155
0.955363 0.761969
0.0446215 0.0764868
0.78247 0.0568687
0.911254 0.323772
0.0993284 0.512256
0.130484 0.643162
0.246726 0.478141
0.99677 0.519336
0.501221 0.609941
0.67799 0.912497
0.249412 0.103297
0.973518 0.139957
0.971793 0.440749
0.977828 0.560179
0.816027 0.480544
0.0253857 0.858775
0.544184 0.038698
0.169626 0.195442
0.142765 0.305027
0.791703 0.341096
0.728362 0.944733
